2024-04-17更新,#genre#
吉林卫视,http://123.183.24.193:6666/tsfile/live/0116_1.m3u8
四川卫视,http://123.53.238.208:808/hls/76/index.m3u8
四川卫视,http://113.15.185.237:8181/tsfile/live/0123_1.m3u8
四川卫视,http://123.183.24.193:6666/tsfile/live/0123_1.m3u8
天津卫视,http://121.24.98.160:8090/hls/33/index.m3u8
天津卫视,http://113.15.185.237:8181/tsfile/live/0135_1.m3u8
天津卫视,http://123.53.238.208:808/hls/78/index.m3u8
天津卫视,http://123.183.24.193:6666/tsfile/live/0135_1.m3u8
宁夏卫视,http://123.53.238.208:808/hls/82/index.m3u8
宁夏卫视,http://121.24.98.160:8090/hls/49/index.m3u8
安徽卫视,http://123.53.238.208:808/hls/68/index.m3u8
安徽卫视,http://121.24.98.160:8090/hls/81/index.m3u8
安徽卫视,http://123.183.24.193:6666/tsfile/live/0130_1.m3u8
安徽卫视,http://113.15.185.237:8181/tsfile/live/0130_1.m3u8
山东卫视,http://123.183.24.193:6666/tsfile/live/0131_1.m3u8
山东卫视,http://113.15.185.237:8181/tsfile/live/0131_1.m3u8
山东卫视,http://121.24.98.160:8090/hls/39/index.m3u8
山东卫视,http://123.53.238.208:808/hls/67/index.m3u8
山西卫视,http://121.24.98.160:8090/hls/35/index.m3u8
山西卫视,http://123.53.238.208:808/hls/86/index.m3u8
山西卫视,http://123.183.24.193:6666/tsfile/live/0118_1.m3u8
广东卫视,http://113.15.185.237:8181/tsfile/live/0125_1.m3u8
广东卫视,http://123.183.24.193:6666/tsfile/live/0125_1.m3u8
广东卫视,http://123.53.238.208:808/hls/65/index.m3u8
广西卫视,http://123.183.24.193:6666/tsfile/live/0113_1.m3u8
广西卫视,http://113.15.185.237:8181/tsfile/live/0113_1.m3u8
广西卫视,http://123.53.238.208:808/hls/85/index.m3u8
康巴卫视,http://113.15.185.237:8181/tsfile/live/0134_1.m3u8
新疆卫视,http://121.24.98.160:8090/hls/61/index.m3u8
新疆卫视,http://123.183.24.193:6666/tsfile/live/0015_1.m3u8
旅游卫视,http://121.24.98.160:8090/hls/52/index.m3u8
旅游卫视,http://113.15.185.237:8181/tsfile/live/0114_1.m3u8
江苏卫视,http://113.15.185.237:8181/tsfile/live/0127_1.m3u8
江苏卫视,http://123.183.24.193:6666/tsfile/live/0127_1.m3u8
江苏卫视,http://123.53.238.208:808/hls/63/index.m3u8
江苏卫视,http://121.24.98.160:8090/hls/38/index.m3u8
江西卫视,http://123.183.24.193:6666/tsfile/live/0138_1.m3u8
江西卫视,http://121.24.98.160:8090/hls/55/index.m3u8
江西卫视,http://123.53.238.208:808/hls/73/index.m3u8
江西卫视,http://113.15.185.237:8181/tsfile/live/0138_1.m3u8
河北卫视,http://123.183.24.193:6666/tsfile/live/0013_1.m3u8
河北卫视,http://121.24.98.160:8090/hls/25/index.m3u8
河北卫视,http://113.15.185.237:8181/tsfile/live/0117_1.m3u8
河北卫视,http://123.53.238.208:808/hls/72/index.m3u8
河南卫视,http://121.24.98.160:8090/hls/34/index.m3u8
河南卫视,http://123.53.238.208:808/hls/31/index.m3u8
河南卫视,http://123.183.24.193:6666/tsfile/live/0139_1.m3u8
浙江卫视,http://123.183.24.193:6666/tsfile/live/0124_1.m3u8
浙江卫视,http://123.53.238.208:808/hls/61/index.m3u8
浙江卫视,http://113.15.185.237:8181/tsfile/live/0124_1.m3u8
海南卫视,http://123.53.238.208:808/hls/88/index.m3u8
深圳卫视,http://123.183.24.193:6666/tsfile/live/0126_1.m3u8
深圳卫视,http://113.15.185.237:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://123.53.238.208:808/hls/75/index.m3u8
湖北卫视,http://123.53.238.208:808/hls/77/index.m3u8
湖北卫视,http://123.183.24.193:6666/tsfile/live/0132_1.m3u8
湖北卫视,http://113.15.185.237:8181/tsfile/live/0132_1.m3u8
湖北卫视,http://121.24.98.160:8090/hls/57/index.m3u8
湖南卫视,http://113.15.185.237:8181/tsfile/live/0128_1.m3u8
湖南卫视,http://123.53.238.208:808/hls/74/index.m3u8
湖南卫视,http://123.183.24.193:6666/tsfile/live/0128_1.m3u8
甘肃卫视,http://113.15.185.237:8181/tsfile/live/0141_1.m3u8
甘肃卫视,http://123.53.238.208:808/hls/89/index.m3u8
西藏卫视,http://113.15.185.237:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://123.183.24.193:6666/tsfile/live/0016_1.m3u8
贵州卫视,http://123.183.24.193:6666/tsfile/live/0120_1.m3u8
贵州卫视,http://123.53.238.208:808/hls/71/index.m3u8
贵州卫视,http://113.15.185.237:8181/tsfile/live/0120_1.m3u8
贵州卫视,http://121.24.98.160:8090/hls/40/index.m3u8
辽宁卫视,http://123.53.238.208:808/hls/69/index.m3u8
辽宁卫视,http://123.183.24.193:6666/tsfile/live/0121_1.m3u8
辽宁卫视,http://113.15.185.237:8181/tsfile/live/0121_1.m3u8
辽宁卫视,http://121.24.98.160:8090/hls/59/index.m3u8
重庆卫视,http://121.24.98.160:8090/hls/78/index.m3u8
重庆卫视,http://123.53.238.208:808/hls/80/index.m3u8
重庆卫视,http://113.15.185.237:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://123.183.24.193:6666/tsfile/live/0142_1.m3u8
陕西卫视,http://123.53.238.208:808/hls/70/index.m3u8
陕西卫视,http://123.183.24.193:6666/tsfile/live/0136_1.m3u8
陕西卫视,http://121.24.98.160:8090/hls/86/index.m3u8
陕西卫视,http://113.15.185.237:8181/tsfile/live/0136_1.m3u8
青海卫视,http://121.24.98.160:8090/hls/51/index.m3u8
青海卫视,http://113.15.185.237:8181/tsfile/live/0140_1.m3u8
青海卫视,http://123.53.238.208:808/hls/90/index.m3u8
黑龙江卫视,http://123.53.238.208:808/hls/66/index.m3u8
黑龙江卫视,http://121.24.98.160:8090/hls/42/index.m3u8
黑龙江卫视,http://123.183.24.193:6666/tsfile/live/0143_1.m3u8
黑龙江卫视+,http://113.15.185.237:8181/tsfile/live/0143_2.m3u8

其他频道1,#genre#
CETV1,http://121.24.98.160:8090/hls/67/index.m3u8
CGTN,http://123.183.24.193:6666/tsfile/live/0008_1.m3u8
CNTV,http://123.53.238.208:808/hls/16/index.m3u8
上海东方,http://121.24.98.160:8090/hls/77/index.m3u8
中国气象,http://113.15.185.237:8181/tsfile/live/1015_1.m3u8
信阳公共,http://123.53.238.208:808/hls/101/index.m3u8
信阳综合,http://123.53.238.208:808/hls/100/index.m3u8
动作电影,http://113.15.185.237:8181/tsfile/live/1019_1.m3u8
南宁公共,http://113.15.185.237:8181/tsfile/live/1014_1.m3u8
南宁影视,http://113.15.185.237:8181/tsfile/live/1013_1.m3u8
南宁综合,http://113.15.185.237:8181/tsfile/live/0143_1.m3u8
卡酷动画,http://121.24.98.160:8090/hls/83/index.m3u8
卡酷动画,http://123.53.238.208:808/hls/93/index.m3u8
嘉佳卡通,http://123.53.238.208:808/hls/92/index.m3u8
家庭影院,http://113.15.185.237:8181/tsfile/live/1018_1.m3u8
岭南戏剧,http://113.15.185.237:8181/tsfile/live/1006_1.m3u8
平桥广电中心,http://123.53.238.208:808/hls/103/index.m3u8
广东体育,http://113.15.185.237:8181/tsfile/live/1001_1.m3u8
广东公共,http://113.15.185.237:8181/tsfile/live/1002_1.m3u8
广东少儿,http://113.15.185.237:8181/tsfile/live/1005_1.m3u8
广东影视,http://113.15.185.237:8181/tsfile/live/1004_1.m3u8
广东新闻,http://113.15.185.237:8181/tsfile/live/1007_1.m3u8
广东科教,http://113.15.185.237:8181/tsfile/live/1003_1.m3u8
广西影视,http://113.15.185.237:8181/tsfile/live/1009_1.m3u8
广西新闻,http://113.15.185.237:8181/tsfile/live/1012_1.m3u8
广西综艺,http://113.15.185.237:8181/tsfile/live/1010_1.m3u8
广西都市,http://113.15.185.237:8181/tsfile/live/1011_1.m3u8
教育一套,http://113.15.185.237:8181/tsfile/live/1017_1.m3u8
文物宝库,http://121.24.98.160:8090/hls/47/index.m3u8
梨园,http://121.24.98.160:8090/hls/45/index.m3u8
永年新闻综合,http://121.24.98.160:8090/hls/62/index.m3u8
河北公共,http://121.24.98.160:8090/hls/31/index.m3u8
河北影视,http://121.24.98.160:8090/hls/29/index.m3u8
河北生活,http://121.24.98.160:8090/hls/26/index.m3u8
河北都市,http://121.24.98.160:8090/hls/28/index.m3u8
河南公共,http://123.53.238.208:808/hls/38/index.m3u8
河南国际,http://123.53.238.208:808/hls/40/index.m3u8
河南新农村,http://123.53.238.208:808/hls/39/index.m3u8
河南民生,http://123.53.238.208:808/hls/33/index.m3u8
河南法制,http://123.53.238.208:808/hls/34/index.m3u8
河南电视剧,http://123.53.238.208:808/hls/35/index.m3u8
河南都市,http://123.53.238.208:808/hls/32/index.m3u8
浉河广电中心,http://123.53.238.208:808/hls/102/index.m3u8
游戏竞技,http://121.24.98.160:8090/hls/74/index.m3u8
炫动卡通,http://123.53.238.208:808/hls/94/index.m3u8
热播剧场,http://121.24.98.160:8090/hls/104/index.m3u8
珠江台,http://113.15.185.237:8181/tsfile/live/1000_1.m3u8
电影,http://113.15.185.237:8181/tsfile/live/1020_1.m3u8
相声小品,http://121.24.98.160:8090/hls/101/index.m3u8
石家庄生活,http://123.183.24.193:6666/tsfile/live/faacts/1005_1.m3u8
纪实人文,http://121.24.98.160:8090/hls/108/index.m3u8
经典电影,http://113.15.185.237:8181/tsfile/live/1008_1.m3u8
经典电影,http://121.24.98.160:8090/hls/103/index.m3u8
谍战剧场,http://121.24.98.160:8090/hls/107/index.m3u8
邯郸公共,http://121.24.98.160:8090/hls/88/index.m3u8
邯郸新闻,http://121.24.98.160:8090/hls/87/index.m3u8
邯郸科教,http://121.24.98.160:8090/hls/89/index.m3u8
野外,http://121.24.98.160:8090/hls/106/index.m3u8
金鹰卡通,http://123.53.238.208:808/hls/91/index.m3u8
金鹰卡通,http://121.24.98.160:8090/hls/72/index.m3u8
金鹰纪实,http://113.15.185.237:8181/tsfile/live/1016_1.m3u8
魅力时尚,http://121.24.98.160:8090/hls/102/index.m3u8

香港频道,#genre#
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.flv
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰香港,http://113.64.145.61:8081/hls/38/index.m3u8
凤凰香港,http://50.7.238.114:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed
凤凰香港,http://50.7.238.114:8278/hkphoenix_twn/playlist.m3u8?tid=MA5A4571836345718363&ct=19234&tsum=9d461ede3a5ecfa182b75574f86ae56a
香港开电视/HKSTVHKS,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8
香港電台RTHK34,https://livedoc.cgtn.com/1000d/prog_index.m3u8

麒麟_888,#genre#
防火防盗防闺蜜,https://fufxtyc.bytebwq.com/api/app/media/m3u8/v2/av/m7/8t/hq/kv/da306e5145c64c8f9ae5e0c61fb33fd7.m3u8?
寂寞白领猎艳江湖小盗,https://fufxtyc.bytebwq.com/api/app/media/m3u8/v2/av/gp/ha/qb/x9/27117964739c4f668d91c78def6ea7ca.m3u8?
